Response ID,Response Time,Q1: Organization,Q1 Select Index,Q1 Comment,Q2: Explanations,Q2 Select Index,Q2 Comment,Q3: Questions,Q3 Select Index,Q3 Comment,Q4: Visual Presentation,Q4 Select Index,Q4 Comment,Q5: Oral Presentation,Q5 Select Index,Q5 Comment,Q6: Availability,Q6 Select Index,Q6 Comment,Q7: Ability to hold Interest,Q7 Select Index,Q7 Comment,Q8: Effectiveness,Q8 Select Index,Q8 Comment,Q9: Attendance,Q9 Select Index,Q9 Comment,Q10: Assigned Work,Q10 Select Index,Q10 Comment,Q11: Printed Notes,Q11 Select Index,Q11 Comment,Q12: Textbook,Q12 Select Index,Q12 Comment,Q13: New Material,Q13 Select Index,Q13 Comment,Q14: Assigned Work Amount,Q14 Select Index,Q14 Comment,Q15: Hours Per Week,Q15 Select Index,Q15 Comment,Q16: What instructor has done well,Q16 Select Index,Q16 Comment,Q17: Improvements to technique or style,Q17 Select Index,Q17 Comment,Q18: Course's strong points,Q18 Select Index,Q18 Comment,Q19: Course's weak points,Q19 Select Index,Q19 Comment,Q20: Class atmosphere,Q20 Select Index,Q20 Comment,Q21: Other Comments,Q21 Select Index,Q21 Comment
197053,2017-03-27T22:09:19,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Somewhat too little,3,,Somewhat too much,1,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
197054,2017-03-28T14:33:13,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,,4,,,4,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
197055,2017-03-28T14:35:50,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,,4,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,Good use of metaphors to teach new topics,,,,,,,,,,,,,,,
197056,2017-03-28T14:44:40,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,,4,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,"Dave Tompkins made lectures a thrill to come to! (Only class where I attended 100% of the lectures). He was enthusiastic, smart, and really did seem to care about his student's learning. Keep it up, Dave.",,,Do another AMA!,,,Pointers / ADTs / Linked Data Structures / Efficiency / Memory Allocation,,,"The earlier assignments were trivial. This was probably really helpful for students without too much programming experience, though.",,,,,,STC was a great choice for these lectures
197057,2017-03-28T16:29:51,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,,Good,1,,75-90%,1,,Helpful,1,,Not helpful,2,,,4,,Right amount,2,,,,Too easy in the beginning up to A7 to much for after A7,7-10 hours,2,,,,,,,,,,,,,,,,,,,
197058,2017-03-29T09:10:01,Good,1,,Just Right,2,,Good,1,,Good,1,,Good,1,,Sometimes available,2,,Interesting,1,,Good,1,,90-100%,0,,Helpful,1,,Helpful,1,,Not helpful,2,,Right amount,2,,Too much,0,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
197059,2017-03-29T11:04:34,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Sometimes available,2,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,,4,,Right amount,2,,No opinion,5,,> 15 hours,4,,,,Fun lectures; I love the homer & bart example.,,,excellent enough.,,,,,,,,,,,,
197060,2017-03-29T14:54:17,Excellent,0,,Just Right,2,,Satisfactory,2,,Good,1,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,,4,,,4,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,"Lectures were engaging, complicated things were dumbed down enough for us to understand",,,"too many coke cans
larger bottles may be better for the environment?",,,,,,i wish there was more discussion about how code works outside of the provided IDE (in first year CS in general),,,,,,
197061,2017-03-29T16:09:06,Excellent,0,,Somewhat too low,3,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,No printed notes,3,,No text required,3,,Right amount,2,,Somewhat too much,1,,3-6 hours,1,,,,"very engaging, funny, interesting",,,no comments,,,you can keep resubmitting if you did the assignment wrong,,,memory errors really hard to fix,,,positively since he was funny and engaging,,,nope
197062,2017-03-29T17:02:39,Excellent,0,Tompkins did a good job of making the lectures entertaining and engaging. His examples really helped illustrate key concepts of the course.,Just Right,2,,Good,1,,Excellent,0,Tompkins did a good job of making the lectures entertaining and engaging. His examples really helped illustrate key concepts of the course.,Excellent,0,"Tompkins spoke with a clear, loud voice, so that everyone could hear. He didn't merely read off the slides but took time to go in-depth about the material, and explain its applications.",Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,I actually looked forward to going to this class -- it was one of the highlights of my week. Playing little snippets of movies ahead of time was also a good incentive to get people to come to class.,Very helpful,0,,Very helpful,0,,,4,"I didn't open it once. I would change the term form ""required reading"" to ""optional but strongly recommended reading"".",Right amount,2,,Right amount,2,,3-6 hours,1,,,,"The instructor made the class really engaging and fun, and made people want to come to class and learn about the material.",,,"Everything was good, but if I could change anything, I would add more class involvement. i.e. volunteers for questions, clicker questions simply polling the students on what we thought the correct answers were before we go over them in the slides. That would make this awesome class that much closer to perfect.",,,The professor really made the course for me.,,,Bring Coke Zero for everyone!,,,N/A,,,"There were people talking in the back that annoyed me. Tompkins probably couldn't hear them all the way at the front, but they were somewhat disruptive to people in a decent vicinity around them."
197063,2017-03-29T23:26:27,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Usually available,1,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,"Kept lectures interesting and fun, only class I've never missed.",,,,,,Great notes.,,,,,,"Atmosphere was very positive, especially through Dave's enthusiasm",,,
197064,2017-03-30T00:51:14,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,,4,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,"I love all your jokes, Dave!
I really appreciated that all the code examples on the slides were really straight forward, and I didn't have any confusions with them.
You were really good at explaining concepts with a good sense of humor.
More graffiti on the walls please!",,,"I know that I'm probably the 100th person who's saying this, but please drink less Coke Dave! Here's a telegraph article about why coke zero can be harmful for you as well: http://www.telegraph.co.uk/food-and-drink/healthy-eating/11-reasons-to-stop-drinking-fizzy-drinks/
Maybe play a mini-movie at the start of every class (including the last ones), so that people would come early every single time?",,,"Interesting materials (pointers are really powerful).
Accessible to someone who hasn't ever programmed in C.
I liked the way how tutorial examples were related to our assignment problems.",,,Some of the assignment problems (such as the ones where we need to create new strings) were a bit repetitive.,,,"Positively! You were such a funny person, Dave!",,,
197065,2017-03-30T09:48:34,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,The use of on-screen pen is really helpful.,Excellent,0,Look at my light saber.,Sometimes available,2,,Very interesting,0,,Excellent,0,,90-100%,0,"""Finding Dory"" finished.",Helpful,1,"Some of the questions are a little bit wordy, maybe try to use other format to explain questions (tables, flow chart ...).",Very helpful,0,,No text required,3,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,The use of jokes and examples from her daughter when explaining concepts.,,,Try some other pops.,,,"Dave always has funny scenarios when explaining concepts, that makes the concepts easy to be memorized for us.",,,"Only has 1 tutorial a week, it will be better if we have two or more.",,,Why don't Dave have a son.,,,
197066,2017-03-30T10:49:12,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Helpful,1,,No printed notes,3,,No text required,3,,Too little,4,,Somewhat too much,1,,3-6 hours,1,,,,Keep the class engaged! really funny stories jokes and explains the material exceptionally well.,,,,,,,,,,,,,,,
197067,2017-03-30T13:57:16,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,He is an excellent instructor. The way he talks and makes everything interesting is just exceptional. Made me love CS even more. Thanks Dave!,,,I think you have done everything well.,,,Teaches you a lot about memory and data structures. They are really helpful to know.,,,Memory leaks and how to manage them properly.,,,Class environment was perfect. Everyone was nice and willing to study.,,,Great course and even better instructor!!
197068,2017-03-30T14:02:14,Good,1,,Just Right,2,,Excellent,0,,Good,1,Handwriting could be improved.,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,,,Barely used textbook. Would like to have instructions about how to use the textbook effectively.,Somewhat too much,1,"A lot of hard materials was introduced at the end of the course, it's hard to absorb everything. And we have less time to practice these hard materials since they were taught the latest.",Right amount,2,,7-10 hours,2,,,,He is creative and enthusiastic.,,,,,,"Assignment are very helpful, and is at appropriate level of difficulty.

To whom think the assignments could be harder: you know there is an advance version of CS 136, why not taking that one?",,,"A lot of hard materials were introduced at the end of the course, we have less time to absorb and practice these knowledges comparing to things we have learned earlier. I undetstand we need time to get to those hard materials, but I just feel it would be nice if we can have more time to absorb and practices those hard materials like linked list, BST.",,,Dave would be a better instructure and role model if he could drink less coke.,,,"I love the class. I am 3rd year but still decided to take this course because I want to learn more CS.

I was so happy when I found out I got enrolled into Dave's session. Dave, you are an amazing instructor, u made learning CS so much fun even though assignments are hard as hell. Wish u all the best for your career."
197069,2017-03-30T14:09:20,Good,1,The flow of the materials are slightly disorganized and doesn't align with most other courses/tutorials on C.,Just Right,2,"Perfect balance, catering the needs for students with different levels.",Excellent,0,,Excellent,0,,Excellent,0,,Usually available,1,"I mean... we often pull all-nighters and after midnight they won't be on Piazza, well...",Interesting,1,Got too many marks deducted because didn't declare constants or assert the requirements... not sure where on piazza I read about we don't have to take care of invalid inputs,Excellent,0,"He made the course engaging and fun, so much better than CS135. This being a highly structured course hinders his ability to teach and inspire students.",90-100%,0,"I've seen students from other lectures attending his section, this is totally unexpected considering all the negative comments people had for CS135.",Helpful,1,"Too much, often redundant and overlapping and tedious.",Helpful,1,"Would appreciate if there were more examples, could be added as appendix.",,4,,Right amount,2,"Experienced programmers, my classmates, learnt new things.",Too much,0,"The assignments questions are very specific and made it tedious, the skills revised in the questions are often redundant. In my opinion the whole assignment could be reduced to like 2 questions without compromising the coverage of the content and skills.",11-15 houts,3,"Assignments took too long to debug, since each questions is very specific to the scenario, makes it much worse.",,,Dedicated a lot of efforts to cater the learning of students with no experience to the ones who nailed Bloomberg software dev co-op in the first term.,,,"Sometimes the metaphors look a bit disorganized (maybe came up during class?), would be much better if the metaphors were like planned beforehand. Of course, this is extra, it's just about perfection. His presentation is already simple, clear and interesting.",,,I mean every course should be superb after taking CS135.,,,"Well, assignments too long, tedious...",,,"Positive, he encouraged us to discuss and made the lectures fun.",,,Made me wanna drink coke every lecture.
197070,2017-03-30T15:39:29,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,Helpful,1,,No text required,3,,Somewhat too much,1,,Somewhat too much,1,,3-6 hours,1,,,,n/a,,,Excellent analogies,,,Good structure,,,Difficult assignments,,,n/a,,,n/a
197071,2017-04-01T15:50:43,Excellent,0,,Somewhat too high,1,,Good,1,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Helpful,1,,Too much,0,,Too much,0,,11-15 houts,3,,,,As I have told before this class was the best class I had took in my entire life whether it's about the small 5min movies or walk the moon videos and stories of little Stella(if I spell it right!)  being better than us was always the limelight of the class.,,,Nothing he's just a great prof and also who am I to judge a prof. who is teaching here from such a long time and also Involving the students with his jokes and humor was the best part of his teachings.,,,"New concepts, assignments and their efficiency requirement and the way of teaching by dave were just amazing.",,,The codes given in the course notes are not explained so if it was possible that there is any explanation of how the code works from step to step written on the right in the course notes then it would be really easy to study them even if you had missed a lecture.,,,Yup atmosphere was great.,,,I have always sat in the front row so I can't comment on this.
197072,2017-04-03T15:03:22,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,No opinion,3,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,"good explanations, good jokes. Dave is amazing!!",,,DRINK LESS COKE!!,,,,,,,,,positively,,,
