Response ID,Response Time,Q1: Organization,Q1 Select Index,Q1 Comment,Q2: Explanations,Q2 Select Index,Q2 Comment,Q3: Questions,Q3 Select Index,Q3 Comment,Q4: Visual Presentation,Q4 Select Index,Q4 Comment,Q5: Oral Presentation,Q5 Select Index,Q5 Comment,Q6: Availability,Q6 Select Index,Q6 Comment,Q7: Ability to hold Interest,Q7 Select Index,Q7 Comment,Q8: Effectiveness,Q8 Select Index,Q8 Comment,Q9: Attendance,Q9 Select Index,Q9 Comment,Q10: Assigned Work,Q10 Select Index,Q10 Comment,Q11: Printed Notes,Q11 Select Index,Q11 Comment,Q12: Textbook,Q12 Select Index,Q12 Comment,Q13: New Material,Q13 Select Index,Q13 Comment,Q14: Assigned Work Amount,Q14 Select Index,Q14 Comment,Q15: Hours Per Week,Q15 Select Index,Q15 Comment,Q16: What instructor has done well,Q16 Select Index,Q16 Comment,Q17: Improvements to technique or style,Q17 Select Index,Q17 Comment,Q18: Course's strong points,Q18 Select Index,Q18 Comment,Q19: Course's weak points,Q19 Select Index,Q19 Comment,Q20: Class atmosphere,Q20 Select Index,Q20 Comment,Q21: Other Comments,Q21 Select Index,Q21 Comment
399608,2018-03-28T14:40:57.396646,Excellent,0,,Somewhat too high,1,,Good,1,,Satisfactory,2,,Excellent,0,,Usually available,1,,Interesting,1,,Good,1,,90-100%,0,,Very helpful,0,,Helpful,1,,No text required,3,,Too much,0,,Too much,0,,11-15 houts,3,,,,Play movies before class,,,"Course notes is not helpful enough
Assignment requires much more from lecture",,,,,,,,,No,,,Room too small
417595,2018-04-02T23:01:50.398905,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,75-90%,1,,Helpful,1,,Very helpful,0,,No text required,3,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,Great sense of humor.,,,Could drink less coke in class.,,,"Funny guy, engaging even though material can be boring.",,,Sometimes over-explains concepts.,,,Neutral.,,,n/a
415665,2018-04-02T16:52:42.104986,Excellent,0,,Just Right,2,,Excellent,0,Dave always rephrases question asked in class which is helpful when a student asks something you don't understand,,,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,Not helpful,2,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,More like 4-7,,,,,,,,,"The course infrastructure (marmoset, seashell, ISA) were well developed. The community is also nice (lots of memes).
Clicker questions were tricky but you could make up marks from tutorials.",,,I did not find my time in tutorials very effective.,,,Dave makes a conscious effort to be inclusive during his lectures and does not avoid talking about diversity when it comes up.,,,Beginning of the term if you were late the only seats left were the back.
406679,2018-03-29T18:36:08.065124,Good,1,,Just Right,2,,Good,1,,Good,1,,Excellent,0,,Usually available,1,,Interesting,1,,Good,1,,75-90%,1,,Helpful,1,,Not helpful,2,,No text required,3,,Somewhat too much,1,,Too much,0,,> 15 hours,4,,,,,,,,,,,,,,,,,,,
398584,2018-03-28T13:39:07.890282,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,I would prefer the assignments to have some more easier questions at the start followed by a challenging few at the end (rather than some assignments that were hard throughout),Very helpful,0,,No text required,3,,Somewhat too much,1,,Somewhat too much,1,,7-10 hours,2,,,,Dave has definitely kept the course interesting through his presence in the classroom. Some lectures had a little bit of a spacing issue (too long on one not as important topic or example and breezing through an important one after time is running out).,,,,,,,,,,,,,,,
399574,2018-03-28T14:39:18.664553,Excellent,0,,Too high,0,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Too much,0,,Too much,0,,0-2 hours,0,,,,,,,,,,,,,,,,,,,
418218,2018-04-03T05:12:01.123791,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Right amount,2,,Right amount,2,,> 15 hours,4,,,,Brilliant use of examples to illustrate core concepts. All minute details had been explained with care. Learning C couldn't have been more enjoyable for a first-timer. Need your blessings for CS246 and the others.,,,,,,,,,,,,,,,
384601,2018-03-22T16:15:38.904999,Excellent,0,,Somewhat too low,3,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,Some assignments felt way too long and asked too much that wasn't directly related to what we were learning.,Very helpful,0,,No text required,3,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,"Excellent communication skills, I really appreciated the openness and knowledge of the content.",,,"Sometimes content moves a little too slow, I understand it's to ensure that all students are at a similar pace but perhaps spend less time on unrelated materials (for example, sometimes we go off on tangents in class).",,,Good introduction to C combined with good instructor made it an easy to learn course.,,,"Assignments were sometimes too long and not properly finished which could be frustrating at times (A3 I believe wasn't finished until a few days later). Also having almost a full hour and 20 minutes of straight talking could get dreary, maybe interject with more examples/practical code to reinforce concepts.",,,"Very positive, honestly one of the most accepting and open professors I've had.",,,"Class size is fine, I would appreciate if some students would be more quiet instead of interrupting almost every ten or fewer minutes :^)

Seriously though, really enjoyed the course, hope you continue to keep having great lectures Dave!"
418220,2018-04-03T05:27:40.363753,Good,1,,Somewhat too high,1,,Excellent,0,,Excellent,0,,Excellent,0,,Usually available,1,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,No text required,3,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
410422,2018-03-30T19:14:00.052771,Satisfactory,2,,Too low,4,,Good,1,,Satisfactory,2,,Satisfactory,2,,Usually available,1,,Not interesting,2,,Satisfactory,2,,25-50%,3,,Helpful,1,,Very helpful,0,,No text required,3,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
408838,2018-03-30T16:05:50.060496,Excellent,0,,Just Right,2,,Good,1,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,,,,,,,Right amount,2,,Somewhat too much,1,,3-6 hours,1,,,,Good explanations; always tries to find helpful analogies.,,,Dress more formally.,,,Very helpful slides.,,,Somewhat tedious assignments.,,,"Attitudes were fine on both sides.
Suggestion: instructor should avoid bringing up his own political views in class, even if it's just a short joke.",,,I like that we didn't do much Racket in 136.
410407,2018-03-30T19:07:40.781872,Excellent,0,,Somewhat too low,3,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
404566,2018-03-29T13:35:36.018480,Excellent,0,,Just Right,2,,Satisfactory,2,,Good,1,,Excellent,0,,Usually available,1,,Not interesting,2,,Good,1,,90-100%,0,,Very helpful,0,,Helpful,1,,Helpful,1,,Somewhat too much,1,,Somewhat too much,1,,7-10 hours,2,,,,"All of your lectures were clear and easy to understand, plus it's obvious you care about the students and want to be a good teacher.",,,"Sometimes when answering questions regarding how an assignment was unclear or something didn't make sense you would say that the professors weren't perfect, wasn't much of an answer. Of course, I understand that mistakes will happen with course material, but justifying them by saying you guys aren't perfect seems more like an excuse than a reason and didn't help to solve the issue.",,,There was lots of support from ISAs and profs.,,,Seashell was very unpleasant.,,,Nope,,,
398061,2018-03-28T04:34:40.213660,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,25-50%,3,,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Too much,0,,7-10 hours,2,,,,Great analogies,,,Nothing,,,Learning how a computer works at a lower level,,,"Some parts went by quick, could've gone a bit slower or more in depth",,,No,,,No
397817,2018-03-27T23:58:40.376510,Excellent,0,,Just Right,2,,Excellent,0,,Good,1,,Excellent,0,,Usually available,1,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Somewhat too much,1,,11-15 houts,3,,,,"He gave many examples of new concepts and explained well how the code worked. Ex, trees",,,Sometimes he spent a little too long on one example and we would end up being a bit behind,,,It was very interesting to see the difference between imperative and functional programming,,,Sometimes the assignments were very ambiguous and difficult to undersatnd ,,,positive,,,
412547,2018-03-31T20:35:06.312111,Excellent,0,,Just Right,2,,Good,1,,Excellent,0,,Excellent,0,,Did not seek help,5,"Though I did not attend office hours due to class conflicts, I thought it would be more helpful to have class hours earlier in the week, as Dave's office hours were right before the assignment deadline (not criticism at all, since there are other instructor's hours as well)",Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Right amount,2,,3-6 hours,1,"At the beginning, definitely less than 4 hours a week, but probably increased to over 8 hours towards the end. On average (amortized heh), it isn't too bad.",,,"Dave is a very funny prof, his jokes made the class more enjoyable for sure! He is also very accommodating, as he always asks for constructive feedback on lecture style/course notes/etc, and tries his best to adjust to help all of us, which I thought was nice. And finally I like that he does a recap of the previous lecture at the start of every class.",,,I wish he had written more on the slides themselves.,,,"I like how the course aims to provide a solid foundation with the basics of imperative programming, but is still successful at tackling more abstract concepts. Though I have previous knowledge of C, I felt that I learned a lot from this course anyway, especially towards the end. In general I think the way it is taught builds better coding practices.",,,"The start of the course felt a little slow, personally, but I understand that it is important not to rush the foundation skills. As well, I think some of the assignment questions were not as clear/polished when just published, but the instructors were quick to fix any error. Plus, I think some assignment questions could be better tested - for example less focus on getting the output perfect, since sometimes a small error in the printing would take over correctness in other functions.",,,"Dave was simultaneously engaging for those that wanted more involvement, and respectful to those that didn't want to speak out, which was great.",,,"I don't really like how there's always a rush before/after class, it makes it difficult to get in and out of class. Not sure if anything can be done about it though."
404726,2018-03-29T14:06:34.953126,Excellent,0,,Somewhat too high,1,,Good,1,,Good,1,,Excellent,0,,Available,0,,Very interesting,0,,Good,1,,75-90%,1,,Very helpful,0,,Helpful,1,,No text required,3,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,funny jokes!,,,,,,,,,,,,,,,
417206,2018-04-02T21:23:38.132932,Good,1,,Just Right,2,,Excellent,0,,Good,1,,Excellent,0,,Usually available,1,,Very interesting,0,,Excellent,0,,75-90%,1,,Very helpful,0,,Helpful,1,,No text required,3,,Right amount,2,,Somewhat too much,1,,11-15 houts,3,,,,,,,,,,,,,,,,,,,
400772,2018-03-28T15:48:00.707282,Excellent,0,,Somewhat too low,3,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,"Clear explanations, made lectures enjoyable, diagrams aid with explanation",,,More clicker questions to aid understanding,,,Useful content,,,"Midterm far too long, assignments also long with some questions unreasonable without enough tests provided to aid understanding",,,,,,Room size is good
422168,2018-04-04T03:15:20.334265,Satisfactory,2,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,Helpful,1,,Helpful,1,,Right amount,2,,Right amount,2,,11-15 houts,3,,,,,,,,,,,,,,,,,,,
408446,2018-03-30T15:28:35.956700,Excellent,0,,Just Right,2,,Good,1,,Excellent,0,,Good,1,,Did not seek help,5,,Very interesting,0,,Excellent,0,,75-90%,1,,Very helpful,0,,Helpful,1,,No text required,3,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,"Fun and interesting examples, good enrichment material",,,,,,,,,,,,,,,The room was slightly too small.
407446,2018-03-29T20:26:48.875714,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,Very helpful,0,,Not helpful,2,,Somewhat too much,1,,Too much,0,,> 15 hours,4,,,,Dave was able to capture and retain the attention of his students effectively throughout the whole lecture.,,,"Dave should consider drinking less Coke Zero. But other than that, everything was perfect. ",,,The exposure to real-life programming practices.,,,"Assignments took too long to complete and were quite restrictive, my own solutions worked perfectly but I couldn't understand the official solution.

The workload was too heavy, given that I could have taken CS 116 but did 136 as an elective to learn more (I have no intentions of trying to transfer to CS).",,,"Dave's enthusiasm about the subject, Seashell, and his puns positively affected the classroom atmosphere.",,,N/A
392968,2018-03-26T18:36:40.503172,Excellent,0,,Just Right,2,,Good,1,,Good,1,,Good,1,,Available,0,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,,,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,In-depth explanations of core CS concepts. Valuable information on the mechanics of C and its relationship to memory.,,,Perhaps more use of illustrative examples.,,,"Good instruction on valuable CS fundamentals (pointers, arrays, data structures, memory).",,,Closer relationship between lecture material and assignments.,,,N/A,,,Room was a little crowded.
