Response ID,Response Time,Q1: Organization,Q1 Select Index,Q1 Comment,Q2: Explanations,Q2 Select Index,Q2 Comment,Q3: Questions,Q3 Select Index,Q3 Comment,Q4: Visual Presentation,Q4 Select Index,Q4 Comment,Q5: Oral Presentation,Q5 Select Index,Q5 Comment,Q6: Availability,Q6 Select Index,Q6 Comment,Q7: Ability to hold Interest,Q7 Select Index,Q7 Comment,Q8: Effectiveness,Q8 Select Index,Q8 Comment,Q9: Attendance,Q9 Select Index,Q9 Comment,Q10: Assigned Work,Q10 Select Index,Q10 Comment,Q11: Printed Notes,Q11 Select Index,Q11 Comment,Q12: Textbook,Q12 Select Index,Q12 Comment,Q13: New Material,Q13 Select Index,Q13 Comment,Q14: Assigned Work Amount,Q14 Select Index,Q14 Comment,Q15: Hours Per Week,Q15 Select Index,Q15 Comment,Q16: What instructor has done well,Q16 Select Index,Q16 Comment,Q17: Improvements to technique or style,Q17 Select Index,Q17 Comment,Q18: Course's strong points,Q18 Select Index,Q18 Comment,Q19: Course's weak points,Q19 Select Index,Q19 Comment,Q20: Class atmosphere,Q20 Select Index,Q20 Comment,Q21: Other Comments,Q21 Select Index,Q21 Comment
352997,2017-11-30T16:00:35.289094,Good,1,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Usually available,1,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,No printed notes,3,,Helpful,1,,Somewhat too much,1,,Somewhat too much,1,,11-15 houts,3,,,,Made CS feel approachable to learn and taught well enough that I felt that I had the required tools and mindset to solve the problems they gave me. ,,,"Looking back, I'd like Dave to be more clear on how he wants his students to take notes (if at all). Dave live-codes frequently, and I was unsure during the lectures on whether to grab my laptop and code with him, or just watch him code. In the end, my notes weren't very detailed (or I had none at all), which means most of my review will come from past assignments and the lecture notes as opposed to my own summary. ",,,"Except for the lessons on recursion, all the chapters were appropriately paced. Dave taught everything well in detail. ",,,"I personally felt that the lectures on pure structural and accumulative recursion came too quickly after another, which affected my understanding of the material. 
",,,"Not at all. Dave discriminated against no one (except people who got clickers wrong, but those were jokes). ",,,"None. Everything else was fine. 
You were my favourite instructor this year, Dave. Thanks so much for making the first semester fun, interesting and achievable. "
342407,2017-11-29T14:47:50.715018,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,"Dave's really great at explaining concepts to people. He's not afraid to be funny and make jokes, something many of my other profs don't do.",Did not seek help,5,"I never chose to seek help for this course, but I've heard from others that Dave is quite open and helpful when it comes to office hours.",Interesting,1,,Excellent,0,Optional Comment.,90-100%,0,,Very helpful,0,,Helpful,1,,No text required,3,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,"Dave's a smart, caring guy. He goes out of his way to make the class enjoyable and teach the concepts in the course. He'll also make time for things like mental wellness day, something I find rather uncommon for most professors here.",,,A better Rick and Morty impersonation would be conducive to a more fun class. Try Helium?,,,The course is very good at teaching basic programming style and concepts. It works very hard to teach people how to program functionally and have good documentation in their code.,,,"Racket isn't a marketable language. We can't compete with the Software Engineers in 1A coop if we're not formally taught a more widely used language, like c or c++. That said, these are not functional languages, and are much less fun than racket!",,,Dave is very good at providing a positive learning environment.,,,There was always this one guy who wore a really strong cologne to class. Nothing people can do about that?
327236,2017-11-24T16:53:22.571514,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,The slides on the CS135 website were extremely useful; I wish some of the in-class examples were on there as well,No text required,3,,Somewhat too much,1,"It was generally alright until towards the end of the course where I felt we moved through topics extremely fast (with local, lambda, and foldr/l). I feel like the first few assignments lure students into a false sense of security, and all the difficult content is placed towards the end when their interest starts to wane.",Right amount,2,,7-10 hours,2,,,,Professor Tompkins has a really engaging teaching style. He made the course material interesting and fun to learn; I actually wanted to do my assignments and have fun with the program.,,,,,,Teaches you a lot of programming fundamentals and really beginner-friendly. ,,,,,,The class atmosphere was always really relaxed and open thanks to the prof,,,
338329,2017-11-28T18:04:14.527021,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Good,1,,90-100%,0,,Helpful,1,,Helpful,1,,Helpful,1,,Somewhat too much,1,,Somewhat too much,1,,> 15 hours,4,,,,,,,,,,,,,,,,,,,
334083,2017-11-27T21:34:21.907147,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Helpful,1,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
353551,2017-11-30T17:12:39.485334,Good,1,,Just Right,2,,Good,1,,Good,1,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Not helpful,2,,Right amount,2,,Right amount,2,,11-15 houts,3,,,,Coding demonstrations in class were very helpful.,,,,,,Learning to write built-in functions before using them.,,,"Examples were sometimes rushed through, especially in tutorials.",,,,,,
337537,2017-11-28T16:43:43.150819,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,Not helpful,2,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,,,,,,,,,,,,,,,,
324721,2017-11-23T20:37:29.921244,Excellent,0,,Somewhat too low,3,,Excellent,0,,Good,1,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,No printed notes,3,,Not helpful,2,,Somewhat too little,3,,Somewhat too much,1,,7-10 hours,2,,,,Phenomenal presentation skills. Very easy to follow and wonderfully helpful examples to simplify abstract concepts (ex. clones),,,"Lectures tend to bog down ~40-50 minutes into the class. Perhaps asking questions more frequently, especially during examples, could help. ",,,"Very interesting and engaging professor (completely breaking the stereotype of professors that don't care about students which I had prior to University). 

Course material presented in an easy-to-follow manner with an abundance of examples. 

Quite satisfying assignments (mostly) which offer a great sense of accomplishment after completing them. The sudden spike in the difficulty of the assignments was greatly appreciated! ",,,"Very irritating midterms which (mostly) consist of the most frustrating instances of all the content which was learned prior. 
Taking this into consideration, they end up being quite long and cause an immense amount of stress while writing. 
Questions require a lot of thought, but it's difficult to focus on all the details of these questions when one is also focused on the length of the rest of the midterm. 
Overall, midterms were not enjoyable at all. I would be in favor of fewer but more difficult questions. ",,,"This is a very personal case, but references to other courses, specifically for Computer Science students,  was quite upsetting for me as it served as a reminder that I wasn't able to get into my preferred program and was missing out on topics of great interest to me. ",,,"A minor annoyance was when students would often simply shout out the answer when a question was posed while I was thinking, ruining my focus. Not a big issue, but a hindrance nonetheless. "
329776,2017-11-26T14:55:52.316392,Excellent,0,,Somewhat too low,3,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,"There were too many restrictions on the assignments. (e.g. some functions are not allowed, restricted to certain teaching language)",Helpful,1,,Not helpful,2,,Too little,4,,Somewhat too little,3,,0-2 hours,0,,,,Everything. ,,,"The course started slow with very easy topics, but ended fast with the harder topics. Although the instructor purposely slowed down with the harder topics, it would be nice to start those topics(local, lambda, etc) earlier. ",,,Good introductory course. ,,,Not that useful(and too easy) to someone with programming experience. ,,,No. ,,,
323786,2017-11-23T18:53:02.476738,Excellent,0,,Somewhat too low,3,,Excellent,0,,Good,1,,Excellent,0,,Usually available,1,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,No printed notes,3,,Not helpful,2,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,Very engaging and interesting to listen to! Good examples and clearly explains the content.,,,I think the lectures have a good balance between information and jokes to keep it engaging and easy to follow along.,,,Very proficient in recursion now! I learned to appreciate Dr Racket.,,,"I think the different types of recursion got quite confusing especially during assignments, since it was only explained later on in the course.",,,Class atmosphere was very positive.,,,"Class setting is good, welcoming environment."
326690,2017-11-24T14:25:28.977644,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,Helpful,1,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,"Dr. Tompkins's lectures were very entertaining, and his coke cans reminds me of my high school physics teacher.",,, N/A,,,The variety of topics.,,,mutual recursion,,,Overall peaceful and friendly environment.,,,N/A
327526,2017-11-24T17:35:30.830506,Good,1,,Somewhat too high,1,,Good,1,,Good,1,,Good,1,,Usually available,1,,Very interesting,0,,Good,1,,90-100%,0,,Helpful,1,,Helpful,1,,Not helpful,2,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,"Good pacing, interesting.",,,N/A,,,"Good at introducing people to programming, while also introducing a new facet of programming to people who had done languages like Java or Python in high school.",,,Assignments seem to be pretty harsh for some students.,,,N/A,,,N/A
338325,2017-11-28T18:04:05.663241,Excellent,0,,Somewhat too low,3,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,No text required,3,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,His appreciation for memes,,,More memes,,,Clear and structured course,,,Can be a bit slow,,,,,,
344980,2017-11-29T18:17:01.608808,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,The best prof ever!!!,,,Perfect,,,Perfect,,,Perfect,,,,,,
328685,2017-11-24T21:27:03.837276,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Right amount,2,,Right amount,2,,11-15 houts,3,,,,Really funny class. Dave used jokes to break up lectures and keep everyone's attention even when some of the material was dry. Also I loved watching Kubo through the semester.,,,,,,I really liked that a first year course introduced cool computer science concepts like graphs and trees.,,,Sometimes the design recipe was excessive.,,,Not affected.,,,I really wish the class had charging outlets :(
330717,2017-11-27T14:42:33.799290,Excellent,0,,Somewhat too low,3,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,Not helpful,2,I have never looked at the textbook,Somewhat too little,3,,Right amount,2,,7-10 hours,2,,,,Made lectures engaging and a pleasure to attend.,,,N/A (Keep doing what you're doing!),,,Great intro to fundamental coding concepts and imperative programming,,,"Would have liked more enrichment content for those who wanted it 
It'd be great if clicker questions could be posted post-mortem for students who did not understand them to review
Kubo and the 2 strings was a weird movie: Would not recommend again",,,Yes- Thank you for acknowledging and being respectful of diversity Dave!,,,N/A
328446,2017-11-24T20:10:24.292146,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Helpful,1,,Helpful,1,,No text required,3,,Somewhat too little,3,,Right amount,2,,3-6 hours,1,,,,Explained the examples well.,,,,,,lambda.,,,Some of the design recipe was excessive.,,,Class atmosphere was positive.,,,
353746,2017-11-30T17:42:43.956069,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Helpful,1,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,"Honestly speaking, pretty much everything. All lectures are interesting, not only because of the material but also due to Dave's presentation. He uses the right amount of jokes without impeding the effectiveness the delivery of course material. Dave is one of the best instructors I've ever had.",,,"Overall excellent techniques/style, can't remember anything that is negatively outstanding.",,,"Interesting language, concepts that are known to many with a background in programming yet also uniquely different (lambda, etc.)",,,"Perhaps needs more examples of real-world applications of the code we learn. Also, the drawing questions in assignments seems a bit abrupt, certainly related but felt like we needed to learn a new concept (albeit not too difficult).",,,"Everything was great. Dave has a great effect on the atmosphere of the classroom. Nothing negatively charged with respects to gender, race, appearance, etc. ",,,
351056,2017-11-30T01:59:55.131660,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,No text required,3,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,Dave is fantastic at teaching this course. The onscreen live coding is done at a great pace which is easy to follow along with. Seeing the thought process of developing the code really helps with understanding the seemingly abstract concepts in the slides. Thanks for being a fantastic prof!,,,,,,Recursion. revision. more recursion. everything's a binary tree.,,,,,,Dave is great at making everyone feel included and makes sure to emphasize the importance of women in STEM every now and then and it's great.,,,great class size; any bigger would make the class hard to understand.
330967,2017-11-27T15:32:50.204356,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,No text required,3,,Somewhat too much,1,,Somewhat too much,1,,7-10 hours,2,,,,Motivating an interest in Computer Science for those with no prior experience. Explaining  complex concepts using simple analogies.,,,None,,,Using racket to teach.,,,"Lack of material, other than assignments to practice with. Course moves too quickly in later stages, making it difficult for those without programming experience to cope.",,,Postively impacted by Dave's passion for teaching.,,,None
338321,2017-11-28T18:03:59.883997,Excellent,0,,Just Right,2,,Excellent,0,,Good,1,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Helpful,1,,No printed notes,3,,Helpful,1,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
349640,2017-11-29T21:58:21.309959,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Somewhat too little,3,,Right amount,2,,3-6 hours,1,,,,The professor is very good at making the dry computer science knowledge into some very interesting lessons with analogies and jokes,,,The instructor was great!,,,My professor :),,,A little boring in the beginning because I have learned the knowledge before,,,The instructor made the class a fun place to be in,,,Keep it up!
332165,2017-11-27T18:26:36.673935,Excellent,0,,Just Right,2,,Excellent,0,,Good,1,,Excellent,0,,Usually available,1,,Very interesting,0,,Excellent,0,,75-90%,1,,Not helpful,2,,Very helpful,0,,Not helpful,2,,Somewhat too much,1,,Somewhat too much,1,,3-6 hours,1,,,,"Made the class very interesting with his own interpretation of certain problems and scenarios, kept the content profesional yet engaging",,,"Wonderful class, cannot think of anything that would be done better",,,Amount of online materials and resources available,,,Amount of guidelines or thinking process outline,,,Class atmosphere was light and great environment to learn in,,,Would prefer a room with more outlets as it was difficult to find one near each seat
