Response ID,Response Time,Q1: Organization,Q1 Select Index,Q1 Comment,Q2: Explanations,Q2 Select Index,Q2 Comment,Q3: Questions,Q3 Select Index,Q3 Comment,Q4: Visual Presentation,Q4 Select Index,Q4 Comment,Q5: Oral Presentation,Q5 Select Index,Q5 Comment,Q6: Availability,Q6 Select Index,Q6 Comment,Q7: Ability to hold Interest,Q7 Select Index,Q7 Comment,Q8: Effectiveness,Q8 Select Index,Q8 Comment,Q9: Attendance,Q9 Select Index,Q9 Comment,Q10: Assigned Work,Q10 Select Index,Q10 Comment,Q11: Printed Notes,Q11 Select Index,Q11 Comment,Q12: Textbook,Q12 Select Index,Q12 Comment,Q13: New Material,Q13 Select Index,Q13 Comment,Q14: Assigned Work Amount,Q14 Select Index,Q14 Comment,Q15: Hours Per Week,Q15 Select Index,Q15 Comment,Q16: What instructor has done well,Q16 Select Index,Q16 Comment,Q17: Improvements to technique or style,Q17 Select Index,Q17 Comment,Q18: Course's strong points,Q18 Select Index,Q18 Comment,Q19: Course's weak points,Q19 Select Index,Q19 Comment,Q20: Class atmosphere,Q20 Select Index,Q20 Comment,Q21: Other Comments,Q21 Select Index,Q21 Comment
199966,2017-03-27T13:55:12,Excellent,0,"Excellent. Linking star wars to C memory model, was the most awesome part of this course.",Too high,0,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,Engaging students by playing movies <3,,,"Nothing at all. Dave is the coolest of the coolest of the coolest of the coolest of all. No change needed, please Dave!",,,We go deep down to the machine level.,,,Less of C libraries.,,,The atmosphere was great. Gender? race? appearance? Dave doesn't care about anything. He just cares about the quality of questions asked.,,,
199967,2017-03-27T16:19:34,Good,1,,Just Right,2,,Good,1,,Good,1,,Excellent,0,,Did not seek help,5,,Interesting,1,,Good,1,,90-100%,0,,Very helpful,0,,No printed notes,3,,,4,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,Great oral explanation,,,,,,"Good introduction, introduces students to some lower level concepts, such as memory management",,,"Assignments near the end are very long compared to previous assignments, shift things forward a bit

Functional Introduction to C is not a good way to introduce people to C",,,,,,Seashell still buggy
199968,2017-03-27T19:59:32,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,"Amazing experience I had in this course, being able to attend this CS 136 lectures every week is one of my joys at Waterloo so far.",,,Drink less coca cola because health is number one! Especially for a cool prof like you!,,,,,,,,,,,,
199969,2017-03-28T13:02:10,Excellent,0,,Somewhat too high,1,,Satisfactory,2,,Excellent,0,,Excellent,0,,Usually available,1,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Somewhat too much,1,,Somewhat too much,1,,11-15 houts,3,,,,,,,,,,,,,,,,,,,
199970,2017-03-28T13:07:18,Excellent,0,,Too high,0,,Excellent,0,,Excellent,0,,Excellent,0,,Usually available,1,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,Helpful,1,,Not helpful,2,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,everything,,,nothing,,,,,,,,,no idea,,,
199971,2017-03-28T13:28:01,Excellent,0,,Just Right,2,,Good,1,,Good,1,,Good,1,,Usually available,1,,Very interesting,0,,Good,1,,90-100%,0,,Helpful,1,,,4,,,4,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,Made the course very interesting and was willing to help,,,more free clicker plox,,,We learned a lot.,,,Miss one lecture = fail the course,,,it was just prof talking so there wasn't really much going on,,,"The lab system is not working. It's just not. Went there twice, had to wait for 2 hours, and had to leave for class coz my turn didn't come. ISAs were helpful but too helpful. In CS135, ISAs would just glance at the code, and tell you what was wrong, and not how to fix it. In this course, ISAs would sit with students to go through the code until it works, delaying a whole bunch of time, and even if you wanted to ask a simple one line question, it would take 3 hours, and people who had class could never use that lab. Also, just saying, most ISAs being chinese male, if anyone who was either, chinese, or female, went over to ask them question, they mostly didn't, but sometimes they ignored the lined list to answer the questions. THIS IS A SERIOUS MATTER.  It would be better if the ISAs would be just glancing over at the code to say ""Oh, that's wrong"" and done, and none of these problems would've occurred. I believe lab is trial and error time anyway, right? Not do everything for me sir time."
199972,2017-03-28T14:38:48,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,,4,,Helpful,1,,No text required,3,,Somewhat too little,3,,Somewhat too much,1,,7-10 hours,2,,,,"Come on, it's Dave.",,,See above.,,,Dave.,,,Not Dave.,,,"Jesus, with the race baiting bullshit. No, your instructors and students are not bigoted. Why is this even a question? Seriously, you people should have a modicum of faith in your faculty and students. Gender, race, appearance, or anything this superficial shouldn't be a point of discussion in academia at all unless it is the academia of those particular issues.",,,
199973,2017-03-28T14:39:46,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,,4,,,4,,Right amount,2,,Somewhat too much,1,,3-6 hours,1,,,,"Great lectures, very interesting and funny. Assignments well made and very fair. Course very organized as well.",,,,,,,,,,,,,,,
199974,2017-03-29T02:32:29,Excellent,0,,No opinion,5,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,No opinion,3,,Excellent,0,,90-100%,0,,Helpful,1,,Helpful,1,,No text required,3,,Right amount,2,,Right amount,2,,11-15 houts,3,,,,"Tompkins is animated, fun, energetic, entertaining, coherent, clear, and makes lectures entertaining.  The slides are pretty good too, though I'm not sure how much Tompkins was in charge of that.",,,all those coke cans made me worried for your health and distracted me slightly,,,,,,i'm not really sure in all honesty.  i got wrecked and just took it like a champ.,,,nah man Tompkins is a G.  love that dude.,,,STC made for a pretty good room.
199975,2017-03-29T10:55:32,Excellent,0,,Just Right,2,,Good,1,"A few students would very often ask questions that were either unrelated or beyond the scope of the course. These questions put off the flow of the lecture and made me lose focus. It was frustrating because sometimes these questions would take up 10 minutes of the lecture and cause some sections to be worked through quickly. I'm all for asking relevant questions in class, but, maybe try to keep these questions to a minimum?",Excellent,0,,Excellent,0,,Did not seek help,5,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,,4,,Right amount,2,,Right amount,2,,11-15 houts,3,,,,Dave made the classroom a relaxed environment and added a lot of humor into his teaching. He did this while still providing good explanations of the course content. He also used many helpful real-world examples to help the class further understand challenging topics.,,,Drink less coke,,,Intro to a variety of topics that were quite interesting and useful going forward.,,,"Assignments 1-6 are incredibly easy, but the jump from 6 to 7 and onwards (8 was ok)  is a little too steep in my opinion. Maybe make assignments 1-6 harder to ease into the later assignments.",,,Very Positive,,,"Good class size. STC is perfect for CS lectures because of the dual projectors, plugs, and comfortable seats."
199976,2017-03-29T11:31:00,Excellent,0,,Just Right,2,,Excellent,0,,Good,1,,Excellent,0,,Usually available,1,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,Helpful,1,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,His lecture is very interesting and well organized.,,,"No, I think the instructor is so excellent.",,,,,,,,,,,,
199977,2017-03-29T11:40:59,Excellent,0,,Too high,0,,Excellent,0,,Excellent,0,,Excellent,0,,Usually available,1,,Interesting,1,,Excellent,0,,90-100%,0,,Helpful,1,,Helpful,1,,Helpful,1,,Somewhat too much,1,,Somewhat too much,1,,11-15 houts,3,,,,,,,,,,,,,,,,,,,
199978,2017-03-29T11:53:31,Good,1,,Just Right,2,,Excellent,0,,Excellent,0,,Good,1,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,,4,,Somewhat too much,1,,Somewhat too much,1,,3-6 hours,1,,,,i learned that you can sometimes trust a fox,,,please stop drinking coke,,,,,,,,,,,,
199979,2017-03-29T14:36:55,Excellent,0,,Too high,0,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Satisfactory,2,,90-100%,0,,Very helpful,0,,Helpful,1,,Helpful,1,,Right amount,2,,Right amount,2,,> 15 hours,4,,,,,,,,,,,,,,,,,,,
199980,2017-03-29T16:49:32,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,He explained the concepts clearly and he clearly loves teaching.,,,"Please stop drinking three cans of Coke Zero per lecture. Seriously, cans are distracting. (Bad for your health).",,,Everything,,,N/A,,,Dave always had a smile and he created a positive learning environment.,,,N/A
199981,2017-03-29T16:59:54,Excellent,0,,,,,Good,1,,Excellent,0,,Excellent,0,,Rarely available,3,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Not helpful,2,,Right amount,2,,Somewhat too much,1,,11-15 houts,3,,,,"A great professor! Dr. Tompkins literally stretches his limbs and back before each lecture. Teaching is more than a job for him. It's a sport, an art, a performance. With the biting wits of a standup comedian and a great deal of common sense, he made lectures a sitcom with ""Previously on CS 136"" and all the relatable metaphors. He is also a very sensible professor. Never hesitant to share his own struggles with mental health in class. He is made for teaching. Please give him tenure!!!",,,Sometimes it's so entertaining with the doodles and stuff I get distracted from the actual material.,,,,,,Wish we had more freedom in choosing what we can use in homework. what functions etc.,,,Positively.,,,class size is too big. It doesn't matter much in lectures but definitely need more TAs! It's hard to get help from TAs in office hour...
199982,2017-03-29T17:30:45,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Usually available,1,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,Not helpful,2,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,made me want to attend lecture solely because he was teaching it.,,,"I'm not sure if profs have a meeting to discuss how everything's going but I'm sure everyone's angry at Dave for being too good. Also, you should get some sleep fam",,,Second half was really intriguing with how it delved in to time complexity and balanced trees.,,,Assignments could have focused more on practical problems.,,,,,,
199983,2017-03-29T19:33:43,Excellent,0,,Just Right,2,,Excellent,0,Got a slide for you.,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,,4,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,Engaging.,,,Drink less diet coke.,,,Movie.,,,Nothing.,,,No opinion.,,,NO.
199984,2017-03-29T21:12:21,Excellent,0,The slides have been the single best resource I've ever had for learning a language. I wish everyone would organize their courses and lectures so clearly. Following along was easy and the progression was natural.,Just Right,2,"Simple yet technical. I don't see how he could have gone into more depth, and I also don't see how he could've made it simpler without missing important information.",Excellent,0,Dave answered questions diligently and fairly. I just wish Dave would answer without that creepy smile on his face! :D,Excellent,0,Not every teacher uses the wall when the blackboard isn't enough. Dave's got chops!,Excellent,0,Absolutely hilarious analogies helped make every concept instantly relatable.,Did not seek help,5,Dave's lectures were so good I never needed to get extra help.,Very interesting,0,"After covering functional paradigm in CS 135, CS 136's progression to imperative, and constant comparison's between the two really helped to broaden my understanding of the different approaches to solving problems in both paradigms.",Excellent,0,Can't say enough about how awesome Dave has been!,90-100%,0,I would never skip Dave's lectures. They were the highlights of the week.,Very helpful,0,,,4,I never bought the printed notes.,,4,"I never bought the textbook, and had no issues understanding the material with Dave's instruction.",Right amount,2,"While I never felt like the pace was too slow, I definitely would have loved to work with some graphs. Apart from that the amount of material was perfect.",Right amount,2,"Overall the workload seemed fair, although some assignments were considerably more work than others and more balance from assignment to assignment would have been nice.",7-10 hours,2,"Some assignments seemed easy, but once documentation and testing were factored in, they often ballooned in terms of time required. One failed test (not marmoset, but personally written tests) often meant quite a few minutes of searching for bugs.",,,"Everything! Dave was knowledgeable, funny, friendly, and helpful.",,,It's hard to critique a masterpiece.,,,Coherent and logical progression through material.,,,Only one slide for graphs! :(,,,"Everyone was curious, friendly, and fun. Nothing but good things to say about the section.",,,The room was perfect for Dave's lectures. I really appreciated the open space in contrast to the tight classroom I had in CS 135.
199985,2017-03-29T23:08:48,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Very helpful,0,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,,,,,,,,,,,,,,,,
199986,2017-03-29T23:34:22,Good,1,,Somewhat too high,1,,Good,1,,Good,1,,Excellent,0,,Sometimes available,2,,Interesting,1,,Good,1,,75-90%,1,,Very helpful,0,,Helpful,1,,Not helpful,2,,Somewhat too much,1,,Somewhat too much,1,,11-15 houts,3,,,,,,,,,,,,,,,,,,,
199987,2017-03-30T01:25:50,Excellent,0,,Just Right,2,,Good,1,,Excellent,0,,Excellent,0,,Sometimes available,2,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,,4,,Somewhat too much,1,,Too much,0,,> 15 hours,4,,,,"Very helpful to highlight key info and write additional info onto slides during lectures, very helpful analogies when explaining abstract concepts, lectures were very clear and engaging, very enthusiastic instructor",,,,,,"Interesting assignments, many code examples in course notes",,,Assignments usually take very long to complete,,,,,,
199988,2017-03-30T12:19:11,Excellent,0,,Just Right,2,,Excellent,0,"Answered questions well, though it was rather annoying to hear many questions throughout the term about material not in the course, as someone who is new to computer science myself. This also got us behind so maybe you could try to push those questions until the end of class.",Excellent,0,"Really good visual presentation, but slides could be a bit cluttered at times with all of the drawings.",Excellent,0,,Available,0,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Not helpful,2,,Right amount,2,,Somewhat too much,1,"Assignments 9 and 10 were extremely demanding and time-consuming compared to the other ones. I feel that maybe the assignment deadlines should be shifted around so that we can have more than just a week to work on assignment 9, as well as assignment 10.",7-10 hours,2,,,,"I always looked forward to CS class with you, Dave. You always kept class entertaining with your jokes and stories, you explained concepts and code examples really well, you were really enthusiastic and spoke very clearly, and I felt you made the course entirely accessible for all levels of experience in the class.",,,The only thing that I can think of is that your diagrams on the slides could get a bit cluttered/messy at times.,,,"The course introduced a lot of interesting material in a really logical manner, and all of the new material introduced was always backed up with lots of terminology and examples, such as why doing certain things would produce an error.",,,"Near the end of the course, particularly with linked lists and trees, I felt that the course was going by a bit quickly and that it was hard to keep up. Even as someone who never took computer science until CS135 and CS136 in my first year, I still felt that the first half of the course could have been done faster. In addition, the constant errors and crashes that I got with Seashell were quite frustrating at times, even after repeatedly resetting it.",,,The class atmosphere was really positive overall and was perfectly fine.,,,"I felt that the class size was just right, and that having the class in STC 0040 felt really nice, compared to my CS class in MC last term. However, it was still a bit annoying when there were people that were talking in front of me throughout the lecture, who tend to be those that have had a lot of programming experience, and that made focusing on your explanations difficult at times. I also think that the course should include a component where people will know how to program and run code in C outside of Seashell, especially for beginners."
199989,2017-03-30T12:40:22,Excellent,0,,Just Right,2,,Good,1,Sometimes goes off into tangents because students ask unrelated questions but it is always interesting,Excellent,0,,Excellent,0,,Available,0,,Very interesting,0,I'm not a CS major but this is easily my best class and I'm planning on continuing to take CS electives because of it,Excellent,0,,90-100%,0,,Helpful,1,,Very helpful,0,,No text required,3,,Right amount,2,,Right amount,2,,3-6 hours,1,,,,"Very clear explanations, keeps it interesting. I looked forward to this class every day. Best lecture I have.",,,N/A,,,"Focus on applicable programming skills, techniques that are used IRL",,,"Near the end everything was focused on ADTs, not much variety but still interesting",,,,,,
199990,2017-03-30T12:47:15,Excellent,0,,Just Right,2,,Excellent,0,"""I have a slide for you""... but actually was very open to answering questions and gave clear answers.",Excellent,0,I thought writing on the slides rather than the chalkboard worked well because the code was right there and the different colors helped.,Excellent,0,"He used many great analogies to help grasp the concept, many of the times involving food so be sure to eat before class.",Available,0,,Very interesting,0,,Excellent,0,Dave is one of the best instructors I have had in university. It is not just because this is only my second term of school but rather I am a transfer student who already has a degree. His teaching style is extremely engaging and explanations are clear.,90-100%,0,Wouldn't want to miss,Very helpful,0,,Very helpful,0,,No text required,3,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,,,,,,,"I thought the course was very well organized, I enjoyed 136 more than 135.",,,,,,,,,"Good room, way rather be in STC than MC."
199991,2017-04-01T02:04:25,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Not helpful,2,,Right amount,2,,Somewhat too much,1,,11-15 houts,3,,,,Best instructor in UWaterloo so far. Keeps it interesting. Love coming to rthis lecture.,,,No comments. Everything was just perfect !,,,Very important course for building imperative fundamentals. Interesting assignments.,,,None,,,Amazing atmosphere,,,Class size was good. Could've been better if Dave could teach more sections. Some of my friends were forced to attend two CS lectures per day.
199992,2017-04-02T15:40:56,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Usually available,1,,Interesting,1,,Excellent,0,,90-100%,0,,Very helpful,0,,Very helpful,0,,Not helpful,2,,Right amount,2,,Right amount,2,,11-15 houts,3,,,,,,,,,,,,,,,,,,,
199993,2017-04-03T05:14:34,Good,1,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Did not seek help,5,,Very interesting,0,,Excellent,0,,90-100%,0,,Very helpful,0,,Helpful,1,,No text required,3,,Right amount,2,,Right amount,2,,7-10 hours,2,,,,Very funny guy and very engaging as a result. Always made us laugh and easy to follow,,,Not much,,,"In-depth coverage of many topics, much more advanced than other unis/faculties",,,,,,,,,No phone coverage
199994,2017-04-03T16:42:50,Excellent,0,,Just Right,2,,Excellent,0,,Excellent,0,,Excellent,0,,Available,0,,Interesting,1,,Excellent,0,,75-90%,1,,Helpful,1,,,4,,No text required,3,,Right amount,2,,Somewhat too much,1,,7-10 hours,2,,,,An amazing instructor who's funny and tries to get students to come to class early with creative methods like playing segments of a movie at the beginning of lectures,,,,,,Interesting material with an excellent professor,,,Assignments increase in difficulty too sudden,,,No,,,
